PA00844|SAI001494|20230204|20230204|09017|01|01|64478.21|64478.21|0.00|5235.53|0.00|20230207|14|20230206|0.00|0.00|;
PA00872|SAI001513|20230204|20230204|09007|02|02|974811.53|974811.53|0.00|590.68|0.00|20230208|16|20230204|0.00|0.00|;
PA00905|SAI001514|20230205|20230205|09014|02|02|672680.45|672680.45|0.00|3733.04|0.00|20230205|15|20230205|0.00|0.00|;
PA00929|SAI001538|20230205|20230205|09006|02|02|163203.10|163203.10|0.00|5253.61|0.00|20230209|15|20230208|0.00|0.00|;
PA00938|SAI001539|20230206|20230206|09008|02|02|795632.42|795632.42|0.00|9941.34|0.00|20230207|16|20230207|0.00|0.00|;
PA00955|SAI001550|20230206|20230206|09003|02|02|159617.78|159617.78|0.00|4203.79|0.00|20230208|16|20230209|0.00|0.00|;
PA00977|SAI001568|20230207|20230207|09005|01|01|42082.55|42082.55|0.00|1215.23|0.00|20230213|06|20230208|0.00|0.00|;
PA00999|SAI001575|20230209|20230209|09008|01|01|331664.75|331664.75|0.00|3144.25|0.00|20230210|06|20230211|0.00|0.00|;
PA01025|SAI001585|20230210|20230210|09002|02|02|5489.62|5489.62|0.00|1135.61|0.00|20230211|15|20230212|0.00|0.00|;
PA01039|SAI001598|20230210|20230210|09004|02|02|560538.82|560538.82|0.00|1130.43|0.00|20230213|16|20230210|0.00|0.00|;
PA01045|SAI001599|20230211|20230211|09005|01|01|34815.69|34815.69|0.00|7704.91|0.00|20230218|14|20230212|0.00|0.00|;
PA01063|SAI001620|20230212|20230212|09007|02|02|347864.23|347864.23|0.00|4645.92|0.00|20230213|16|20230213|0.00|0.00|;
PA01093|SAI001633|20230216|20230216|09016|02|02|1199108.96|1199108.96|0.00|9390.40|0.00|20230217|15|20230218|0.00|0.00|;
PA01100|SAI001642|20230217|20230217|09008|02|02|269240.76|269240.76|0.00|7554.61|0.00|20230217|16|20230217|0.00|0.00|;
PA01133|SAI001663|20230218|20230218|09014|01|01|146332.99|146332.99|0.00|7355.41|0.00|20230221|06|20230219|0.00|0.00|;
PA01160|SAI001675|20230219|20230219|09007|02|02|189846.16|189846.16|0.00|7071.77|0.00|20230223|15|20230221|0.00|0.00|;
PA01192|SAI001696|20230221|20230221|09004|02|02|8245.05|8245.05|0.00|8610.30|0.00|20230223|16|20230222|0.00|0.00|;
PA01242|SAI001699|20230221|20230221|09003|02|02|574381.87|574381.87|0.00|5143.26|0.00|20230228|16|20230223|0.00|0.00|;
PA01269|SAI001700|20230222|20230222|09006|02|02|137797.77|137797.77|0.00|862.61|0.00|20230228|15|20230223|0.00|0.00|;
PA01309|SAI001717|20230225|20230225|09007|01|01|17484.88|17484.88|0.00|3068.21|0.00|20230228|14|20230227|0.00|0.00|;
PA01356|SAI001724|20230225|20230225|09016|01|01|41742.89|41742.89|0.00|6717.66|0.00|20230304|06|20230226|0.00|0.00|;
PA01394|SAI001740|20230225|20230225|09008|01|01|272293.28|272293.28|0.00|214.20|0.00|20230226|14|20230227|0.00|0.00|;
PA01406|SAI001764|20230226|20230226|09015|02|02|658794.24|658794.24|0.00|9841.70|0.00|20230228|16|20230228|0.00|0.00|;
PA01446|SAI001770|20230227|20230227|09003|01|02|1096179.76|1096179.76|0.00|4364.79|0.00|20230303|14|20230228|0.00|0.00|;
PA01487|SAI001776|20230304|20230304|09012|01|01|40158.99|40158.99|0.00|1380.41|0.00|20230306|06|20230304|0.00|0.00|;
PA01514|SAI001780|20230305|20230305|09016|02|02|479899.17|479899.17|0.00|3216.81|0.00|20230305|15|20230308|0.00|0.00|;
PA01562|SAI001783|20230306|20230306|09007|02|02|1809971.55|1809971.55|0.00|9620.93|0.00|20230310|15|20230308|0.00|0.00|;
PA01607|SAI001791|20230308|20230308|09015|01|01|197548.77|197548.77|0.00|3356.78|0.00|20230311|06|20230310|0.00|0.00|;
PA01639|SAI001803|20230309|20230309|09002|02|02|190034.33|190034.33|0.00|8036.14|0.00|20230310|16|20230311|0.00|0.00|;
PA01656|SAI001804|20230310|20230310|09002|02|02|3218638.29|3218638.29|0.00|1428.36|0.00|20230316|16|20230311|0.00|0.00|;
PA01679|SAI001812|20230310|20230310|09013|01|01|69172.43|69172.43|0.00|8250.32|0.00|20230315|14|20230311|0.00|0.00|;
PA01691|SAI001814|20230310|20230310|09013|01|01|93141.39|93141.39|0.00|563.09|0.00|20230316|14|20230313|0.00|0.00|;
PA01702|SAI001821|20230310|20230310|09009|01|01|115269.58|115269.58|0.00|8771.63|0.00|20230317|06|20230311|0.00|0.00|;
PA01704|SAI001831|20230311|20230311|09009|02|02|671354.92|671354.92|0.00|4851.42|0.00|20230317|16|20230312|0.00|0.00|;
PA01713|SAI001854|20230311|20230311|09014|02|02|311727.96|311727.96|0.00|1538.16|0.00|20230311|15|20230312|0.00|0.00|;
PA01717|SAI001864|20230313|20230313|09012|02|02|807852.22|807852.22|0.00|387.31|0.00|20230314|15|20230315|0.00|0.00|;
PA01754|SAI001875|20230314|20230314|09013|01|02|984955.60|984955.60|0.00|815.83|0.00|20230318|14|20230316|0.00|0.00|;
PA01800|SAI001881|20230314|20230314|09008|01|01|66778.21|66778.21|0.00|6797.42|0.00|20230321|06|20230314|0.00|0.00|;
PA01825|SAI001893|20230315|20230315|09013|01|01|91811.11|91811.11|0.00|1228.94|0.00|20230321|14|20230315|0.00|0.00|;
PA01834|SAI001911|20230315|20230315|09005|02|02|2495580.27|2495580.27|0.00|2422.05|0.00|20230319|16|20230316|0.00|0.00|;
PA01869|SAI001925|20230317|20230317|09009|01|01|133529.39|133529.39|0.00|5473.71|0.00|20230319|06|20230318|0.00|0.00|;
PA01906|SAI001925|20230317|20230317|09003|01|02|712289.76|712289.76|0.00|4539.30|0.00|20230318|06|20230318|0.00|0.00|;
PA01940|SAI001929|20230318|20230318|09007|01|01|68858.32|68858.32|0.00|9564.16|0.00|20230319|06|20230321|0.00|0.00|;
PA01956|SAI001951|20230318|20230318|09003|01|01|34221.91|34221.91|0.00|6120.26|0.00|20230323|14|20230319|0.00|0.00|;
PA01959|SAI001973|20230319|20230319|09014|02|02|362705.34|362705.34|0.00|5167.66|0.00|20230323|16|20230320|0.00|0.00|;
PA01968|SAI001997|20230319|20230319|09013|02|02|1038195.96|1038195.96|0.00|7769.89|0.00|20230326|16|20230322|0.00|0.00|;
PA01984|SAI002005|20230320|20230320|09012|02|02|1865346.40|1865346.40|0.00|6692.61|0.00|20230321|16|20230323|0.00|0.00|;
PA02023|SAI002017|20230321|20230321|09016|02|02|526630.89|526630.89|0.00|8668.32|0.00|20230327|15|20230323|0.00|0.00|;
PA02049|SAI002019|20230321|20230321|09006|02|02|562927.49|562927.49|0.00|6748.89|0.00|20230328|15|20230321|0.00|0.00|;
PA02077|SAI002028|20230322|20230322|09006|01|01|189597.88|189597.88|0.00|8449.11|0.00|20230328|06|20230323|0.00|0.00|;
PA02125|SAI002051|20230325|20230325|09013|02|02|1437714.98|1437714.98|0.00|3401.12|0.00|20230327|16|20230325|0.00|0.00|;
PA02157|SAI002065|20230325|20230325|09017|02|02|302370.01|302370.01|0.00|6828.06|0.00|20230329|15|20230327|0.00|0.00|;
PA02171|SAI002069|20230326|20230326|09012|02|02|731123.65|731123.65|0.00|6710.48|0.00|20230330|15|20230327|0.00|0.00|;
PA02198|SAI002092|20230326|20230326|09011|02|02|1382517.56|1382517.56|0.00|5630.25|0.00|20230330|16|20230326|0.00|0.00|;
PA02221|SAI002110|20230326|20230326|09005|02|02|671222.99|671222.99|0.00|1515.34|0.00|20230402|15|20230328|0.00|0.00|;
PA02233|SAI002122|20230326|20230326|09008|02|02|1731611.53|1731611.53|0.00|8878.75|0.00|20230401|16|20230328|0.00|0.00|;
PA02252|SAI002144|20230328|20230328|09005|01|02|715141.28|715141.28|0.00|5130.88|0.00|20230403|14|20230330|0.00|0.00|;
PA02293|SAI002168|20230329|20230329|09013|01|01|41182.67|41182.67|0.00|1843.85|0.00|20230402|14|20230330|0.00|0.00|;
PA02325|SAI002171|20230331|20230331|09007|01|01|103331.71|103331.71|0.00|5480.36|0.00|20230401|14|20230331|0.00|0.00|;
PA02362|SAI002187|20230331|20230331|09009|01|01|156401.56|156401.56|0.00|878.29|0.00|20230405|14|20230403|0.00|0.00|;
PA02366|SAI002203|20230403|20230403|09011|02|02|497944.84|497944.84|0.00|8414.69|0.00|20230406|15|20230406|0.00|0.00|;
PA02393|SAI002205|20230405|20230405|09009|02|02|1262027.75|1262027.75|0.00|182.43|0.00|20230408|16|20230405|0.00|0.00|;
PA02421|SAI002218|20230405|20230405|09016|01|01|57252.15|57252.15|0.00|5376.06|0.00|20230410|06|20230408|0.00|0.00|;
PA02433|SAI002230|20230405|20230405|09002|01|02|698454.52|698454.52|0.00|2980.51|0.00|20230406|06|20230405|0.00|0.00|;
PA02452|SAI002233|20230405|20230405|09006|02|02|80301.93|80301.93|0.00|6807.29|0.00|20230406|16|20230407|0.00|0.00|;
PA02488|SAI002243|20230406|20230406|09010|02|02|178315.86|178315.86|0.00|397.23|0.00|20230413|15|20230408|0.00|0.00|;
PA02500|SAI002249|20230407|20230407|09009|01|02|1409294.02|1409294.02|0.00|7983.92|0.00|20230411|14|20230410|0.00|0.00|;
PA02512|SAI002269|20230408|20230408|09012|02|02|565921.25|565921.25|0.00|2237.38|0.00|20230408|16|20230410|0.00|0.00|;
PA02534|SAI002280|20230410|20230410|09016|02|02|83331.97|83331.97|0.00|8369.65|0.00|20230413|15|20230413|0.00|0.00|;
PA02566|SAI002286|20230412|20230412|09010|02|02|1136122.62|1136122.62|0.00|336.98|0.00|20230418|16|20230413|0.00|0.00|;
PA02600|SAI002311|20230416|20230416|09006|02|02|1359073.48|1359073.48|0.00|5314.31|0.00|20230417|15|20230417|0.00|0.00|;
PA02616|SAI002330|20230417|20230417|09014|02|02|138002.41|138002.41|0.00|3441.17|0.00|20230422|15|20230418|0.00|0.00|;
PA02626|SAI002343|20230418|20230418|09009|01|01|108044.40|108044.40|0.00|4318.02|0.00|20230419|14|20230419|0.00|0.00|;
PA02667|SAI002351|20230418|20230418|09008|02|02|1089316.82|1089316.82|0.00|72.18|0.00|20230421|15|20230418|0.00|0.00|;
PA02670|SAI002364|20230420|20230420|09003|01|01|51557.91|51557.91|0.00|1343.36|0.00|20230421|14|20230420|0.00|0.00|;
PA02719|SAI002375|20230421|20230421|09012|02|02|1336485.36|1336485.36|0.00|2867.84|0.00|20230422|16|20230424|0.00|0.00|;
PA02767|SAI002393|20230423|20230423|09003|02|02|103031.64|103031.64|0.00|3055.79|0.00|20230425|15|20230426|0.00|0.00|;
PA02806|SAI002415|20230423|20230423|09008|01|01|42494.57|42494.57|0.00|352.85|0.00|20230429|06|20230425|0.00|0.00|;
PA02848|SAI002434|20230423|20230423|09016|02|02|227689.31|227689.31|0.00|5075.42|0.00|20230425|15|20230424|0.00|0.00|;
PA02851|SAI002434|20230424|20230424|09014|02|02|1170499.05|1170499.05|0.00|9456.17|0.00|20230501|15|20230426|0.00|0.00|;
PA02878|SAI002449|20230424|20230424|09014|02|02|1051858.76|1051858.76|0.00|6752.87|0.00|20230426|16|20230427|0.00|0.00|;
PA02889|SAI002471|20230425|20230425|09010|02|02|1635852.88|1635852.88|0.00|6536.51|0.00|20230429|15|20230427|0.00|0.00|;
PA02924|SAI002494|20230426|20230426|09017|02|02|599379.31|599379.31|0.00|4012.03|0.00|20230501|15|20230428|0.00|0.00|;
PA02929|SAI002512|20230426|20230426|09015|02|02|173758.90|173758.90|0.00|7985.02|0.00|20230427|15|20230428|0.00|0.00|;
PA02959|SAI002516|20230427|20230427|09007|01|01|167381.73|167381.73|0.00|6121.41|0.00|20230503|06|20230429|0.00|0.00|;
PA02959|SAI002540|20230501|20230501|09009|02|02|7068460.95|7068460.95|0.00|2902.82|0.00|20230504|15|20230504|0.00|0.00|;
PA02999|SAI002554|20230501|20230501|09005|01|01|78366.40|78366.40|0.00|6006.51|0.00|20230503|06|20230503|0.00|0.00|;
PA03024|SAI002573|20230503|20230503|09010|02|02|930886.20|930886.20|0.00|8359.72|0.00|20230509|15|20230504|0.00|0.00|;
PA03045|SAI002592|20230503|20230503|09011|02|02|1051354.58|1051354.58|0.00|7840.45|0.00|20230505|15|20230504|0.00|0.00|;
PA03061|SAI002606|20230503|20230503|09005|02|02|24177.96|24177.96|0.00|7978.06|0.00|20230510|15|20230504|0.00|0.00|;
PA03078|SAI002606|20230503|20230503|09012|01|01|67398.07|67398.07|0.00|494.48|0.00|20230503|06|20230506|0.00|0.00|;
PA03104|SAI002612|20230505|20230505|09006|02|02|4709.95|4709.95|0.00|4561.65|0.00|20230510|16|20230507|0.00|0.00|;
PA03120|SAI002629|20230505|20230505|09003|02|02|922867.12|922867.12|0.00|7948.10|0.00|20230506|16|20230507|0.00|0.00|;
PA03163|SAI002645|20230505|20230505|09016|01|01|80223.95|80223.95|0.00|2347.79|0.00|20230506|14|20230506|0.00|0.00|;
PA03169|SAI002647|20230505|20230505|09015|02|02|518633.21|518633.21|0.00|1633.11|0.00|20230507|16|20230507|0.00|0.00|;
PA03216|SAI002669|20230508|20230508|09005|01|02|487055.17|487055.17|0.00|6873.65|0.00|20230509|06|20230511|0.00|0.00|;
PA03225|SAI002674|20230509|20230509|09010|02|02|392392.50|392392.50|0.00|7770.51|0.00|20230510|15|20230511|0.00|0.00|;
PA03255|SAI002682|20230509|20230509|09011|02|02|482241.93|482241.93|0.00|1539.94|0.00|20230514|15|20230512|0.00|0.00|;
PA03288|SAI002695|20230510|20230510|09010|02|02|1370260.67|1370260.67|0.00|4066.34|0.00|20230510|15|20230510|0.00|0.00|;
PA03294|SAI002705|20230510|20230510|09003|01|01|55780.68|55780.68|0.00|889.59|0.00|20230516|14|20230511|0.00|0.00|;
PA03337|SAI002718|20230512|20230512|09004|02|02|1299879.08|1299879.08|0.00|1377.49|0.00|20230517|15|20230512|0.00|0.00|;
PA03357|SAI002728|20230512|20230512|09006|01|01|45196.79|45196.79|0.00|8357.40|0.00|20230516|14|20230514|0.00|0.00|;
PA03361|SAI002746|20230513|20230513|09006|01|01|116268.17|116268.17|0.00|8847.99|0.00|20230517|14|20230516|0.00|0.00|;
PA03390|SAI002749|20230513|20230513|09003|02|02|781498.06|781498.06|0.00|1740.50|0.00|20230518|15|20230516|0.00|0.00|;
PA03400|SAI002757|20230514|20230514|09005|02|02|918881.21|918881.21|0.00|3636.14|0.00|20230519|16|20230516|0.00|0.00|;
PA03423|SAI002781|20230515|20230515|09012|02|02|95009.53|95009.53|0.00|8425.84|0.00|20230518|16|20230517|0.00|0.00|;
PA03440|SAI002782|20230515|20230515|09006|01|01|87215.53|87215.53|0.00|4291.44|0.00|20230516|06|20230517|0.00|0.00|;
PA03490|SAI002797|20230515|20230515|09015|02|02|1923631.42|1923631.42|0.00|675.95|0.00|20230519|15|20230517|0.00|0.00|;
PA03495|SAI002799|20230515|20230515|09003|02|02|911570.84|911570.84|0.00|2207.15|0.00|20230518|16|20230516|0.00|0.00|;
PA03529|SAI002817|20230516|20230516|09014|02|02|242598.61|242598.61|0.00|3695.84|0.00|20230517|15|20230517|0.00|0.00|;
PA03557|SAI002828|20230517|20230517|09015|02|02|3817143.71|3817143.71|0.00|1189.25|0.00|20230519|15|20230518|0.00|0.00|;
PA03582|SAI002832|20230518|20230518|09011|02|02|2874581.38|2874581.38|0.00|5579.15|0.00|20230523|15|20230518|0.00|0.00|;
PA03631|SAI002833|20230519|20230519|09016|01|02|786550.65|786550.65|0.00|5024.88|0.00|20230522|14|20230520|0.00|0.00|;
PA03649|SAI002857|20230521|20230521|09013|02|02|1352153.45|1352153.45|0.00|3482.66|0.00|20230521|15|20230522|0.00|0.00|;
PA03691|SAI002874|20230521|20230521|09016|02|02|578688.12|578688.12|0.00|3447.20|0.00|20230524|15|20230522|0.00|0.00|;
PA03739|SAI002878|20230522|20230522|09007|01|01|130355.51|130355.51|0.00|7103.48|0.00|20230524|14|20230522|0.00|0.00|;
PA03768|SAI002897|20230523|20230523|09014|02|02|530883.83|530883.83|0.00|6881.71|0.00|20230526|16|20230523|0.00|0.00|;
PA03788|SAI002909|20230523|20230523|09010|02|02|200212.22|200212.22|0.00|4964.94|0.00|20230527|15|20230525|0.00|0.00|;
PA03808|SAI002914|20230527|20230527|09009|02|02|279014.88|279014.88|0.00|2705.67|0.00|20230602|16|20230528|0.00|0.00|;
PA03831|SAI002932|20230527|20230527|09016|02|02|1047972.90|1047972.90|0.00|252.34|0.00|20230529|15|20230529|0.00|0.00|;
PA03844|SAI002933|20230527|20230527|09004|02|02|920897.04|920897.04|0.00|9597.32|0.00|20230602|15|20230527|0.00|0.00|;
PA03883|SAI002945|20230528|20230528|09016|02|02|586327.09|586327.09|0.00|854.14|0.00|20230603|15|20230530|0.00|0.00|;
PA03928|SAI002949|20230602|20230602|09009|02|02|1426982.36|1426982.36|0.00|3121.16|0.00|20230606|16|20230603|0.00|0.00|;
PA03960|SAI002971|20230602|20230602|09013|02|02|1150606.72|1150606.72|0.00|4981.00|0.00|20230608|16|20230602|0.00|0.00|;
PA03970|SAI002980|20230606|20230606|09007|01|01|108478.17|108478.17|0.00|1422.83|0.00|20230607|06|20230607|0.00|0.00|;
PA03986|SAI002998|20230607|20230607|09011|02|02|366673.47|366673.47|0.00|2274.36|0.00|20230607|15|20230608|0.00|0.00|;
PA03999|SAI003019|20230608|20230608|09007|02|02|1161330.55|1161330.55|0.00|2033.81|0.00|20230613|15|20230610|0.00|0.00|;
PA04014|SAI003024|20230609|20230609|09002|02|02|1218432.40|1218432.40|0.00|8187.67|0.00|20230614|15|20230611|0.00|0.00|;
PA04023|SAI003046|20230611|20230611|09012|02|02|73838.91|73838.91|0.00|26.45|0.00|20230615|15|20230614|0.00|0.00|;
PA04073|SAI003064|20230611|20230611|09009|02|02|653812.63|653812.63|0.00|5109.91|0.00|20230618|15|20230612|0.00|0.00|;
PA04081|SAI003075|20230612|20230612|09004|02|02|12165.18|12165.18|0.00|4507.59|0.00|20230618|15|20230614|0.00|0.00|;
PA04111|SAI003091|20230613|20230613|09016|01|01|171226.09|171226.09|0.00|3773.33|0.00|20230615|06|20230615|0.00|0.00|;
PA04111|SAI003114|20230616|20230616|09005|02|02|1668342.00|1668342.00|0.00|2143.53|0.00|20230619|16|20230616|0.00|0.00|;
PA04149|SAI003135|20230616|20230616|09005|02|02|1013242.76|1013242.76|0.00|3615.64|0.00|20230620|16|20230619|0.00|0.00|;
PA04170|SAI003145|20230616|20230616|09011|02|02|574252.37|574252.37|0.00|1525.03|0.00|20230621|15|20230618|0.00|0.00|;
PA04220|SAI003145|20230617|20230617|09007|02|02|813785.64|813785.64|0.00|7178.28|0.00|20230622|15|20230619|0.00|0.00|;
PA04248|SAI003157|20230617|20230617|09009|02|02|1750908.07|1750908.07|0.00|2941.28|0.00|20230619|16|20230619|0.00|0.00|;
PA04291|SAI003172|20230617|20230617|09004|02|02|517075.37|517075.37|0.00|3197.15|0.00|20230623|15|20230619|0.00|0.00|;
PA04334|SAI003192|20230617|20230617|09012|01|01|331129.14|331129.14|0.00|8771.23|0.00|20230621|06|20230618|0.00|0.00|;
PA04352|SAI003206|20230618|20230618|09003|02|02|1987003.97|1987003.97|0.00|3428.29|0.00|20230623|15|20230620|0.00|0.00|;
PA04366|SAI003219|20230619|20230619|09015|01|01|69798.87|69798.87|0.00|4581.47|0.00|20230621|06|20230621|0.00|0.00|;
PA04379|SAI003234|20230620|20230620|09003|02|02|127167.92|127167.92|0.00|11.86|0.00|20230627|15|20230623|0.00|0.00|;
PA04381|SAI003247|20230620|20230620|09017|02|02|262060.74|262060.74|0.00|401.01|0.00|20230623|16|20230623|0.00|0.00|;
PA04425|SAI003255|20230620|20230620|09011|02|02|933013.51|933013.51|0.00|2406.50|0.00|20230620|15|20230620|0.00|0.00|;
PA04457|SAI003258|20230620|20230620|09012|02|02|1478557.67|1478557.67|0.00|7533.72|0.00|20230626|16|20230622|0.00|0.00|;
PA04494|SAI003259|20230620|20230620|09005|02|02|984068.61|984068.61|0.00|3830.52|0.00|20230620|15|20230622|0.00|0.00|;
PA04518|SAI003274|20230623|20230623|09017|02|02|2286075.15|2286075.15|0.00|708.83|0.00|20230624|16|20230623|0.00|0.00|;
PA04524|SAI003292|20230623|20230623|09008|01|01|27566.91|27566.91|0.00|472.08|0.00|20230627|14|20230625|0.00|0.00|;
PA04529|SAI003297|20230623|20230623|09011|02|02|87998.03|87998.03|0.00|9619.62|0.00|20230625|15|20230623|0.00|0.00|;
PA04560|SAI003315|20230624|20230624|09006|02|02|603496.28|603496.28|0.00|625.78|0.00|20230628|15|20230627|0.00|0.00|;
PA04604|SAI003317|20230625|20230625|09006|01|01|45826.49|45826.49|0.00|7535.62|0.00|20230628|06|20230627|0.00|0.00|;
PA04606|SAI003326|20230625|20230625|09005|02|02|30542.12|30542.12|0.00|1884.75|0.00|20230701|16|20230627|0.00|0.00|;
PA04628|SAI003339|20230702|20230702|09010|01|02|45612.60|45612.60|0.00|6034.55|0.00|20230705|14|20230704|0.00|0.00|;
PA04637|SAI003359|20230703|20230703|09011|02|02|1078855.52|1078855.52|0.00|2112.52|0.00|20230709|16|20230706|0.00|0.00|;
PA04675|SAI003382|20230704|20230704|09011|02|02|1943630.86|1943630.86|0.00|6100.59|0.00|20230711|15|20230707|0.00|0.00|;
PA04696|SAI003386|20230705|20230705|09015|02|02|2175411.95|2175411.95|0.00|9065.54|0.00|20230707|15|20230705|0.00|0.00|;
PA04733|SAI003409|20230705|20230705|09002|02|02|1091766.02|1091766.02|0.00|3997.17|0.00|20230706|16|20230705|0.00|0.00|;
PA04757|SAI003418|20230705|20230705|09013|02|02|1440214.66|1440214.66|0.00|3504.47|0.00|20230707|16|20230707|0.00|0.00|;
PA04770|SAI003423|20230705|20230705|09016|02|02|4174492.73|4174492.73|0.00|1553.99|0.00|20230707|16|20230706|0.00|0.00|;
PA04775|SAI003431|20230711|20230711|09004|02|02|828252.33|828252.33|0.00|4089.33|0.00|20230718|16|20230712|0.00|0.00|;
PA04821|SAI003440|20230711|20230711|09007|02|02|3273300.65|3273300.65|0.00|1326.71|0.00|20230712|15|20230712|0.00|0.00|;
PA04834|SAI003460|20230713|20230713|09016|02|02|1192341.07|1192341.07|0.00|6733.97|0.00|20230717|15|20230716|0.00|0.00|;
PA04837|SAI003474|20230714|20230714|09010|01|01|106522.16|106522.16|0.00|343.79|0.00|20230717|06|20230716|0.00|0.00|;
PA04884|SAI003475|20230714|20230714|09008|02|02|907688.16|907688.16|0.00|8870.18|0.00|20230721|16|20230717|0.00|0.00|;
PA04925|SAI003492|20230716|20230716|09016|02|02|422208.31|422208.31|0.00|2187.64|0.00|20230720|16|20230718|0.00|0.00|;
PA04951|SAI003493|20230716|20230716|09013|01|01|260255.91|260255.91|0.00|7189.57|0.00|20230717|06|20230718|0.00|0.00|;
PA04978|SAI003507|20230718|20230718|09016|02|02|413869.30|413869.30|0.00|5045.89|0.00|20230721|16|20230719|0.00|0.00|;
PA05001|SAI003518|20230719|20230719|09006|02|02|918849.95|918849.95|0.00|2885.95|0.00|20230723|15|20230720|0.00|0.00|;
PA05042|SAI003534|20230719|20230719|09011|02|02|1493738.51|1493738.51|0.00|5643.95|0.00|20230724|15|20230720|0.00|0.00|;
PA05060|SAI003535|20230719|20230719|09007|01|02|362841.61|362841.61|0.00|3069.34|0.00|20230721|06|20230721|0.00|0.00|;
PA05106|SAI003548|20230719|20230719|09006|02|02|1916022.40|1916022.40|0.00|6019.91|0.00|20230725|16|20230721|0.00|0.00|;
PA05114|SAI003551|20230719|20230719|09004|02|02|1185630.22|1185630.22|0.00|6261.09|0.00|20230724|15|20230721|0.00|0.00|;
PA05119|SAI003566|20230719|20230719|09011|02|02|1390243.31|1390243.31|0.00|7549.73|0.00|20230720|15|20230720|0.00|0.00|;
PA05161|SAI003576|20230719|20230719|09009|02|02|3061223.59|3061223.59|0.00|9066.77|0.00|20230725|16|20230719|0.00|0.00|;
PA05169|SAI003579|20230721|20230721|09002|02|02|690657.37|690657.37|0.00|4464.79|0.00|20230725|16|20230722|0.00|0.00|;
